,Date,Susceptible,Infected,Recovered
189,27-12-2019,0.26382076308847796,0.07043681052735563,0.6657424263841664
190,28-12-2019,0.2619906984803207,0.06878640514054035,0.669222896379139
191,29-12-2019,0.2602159264533498,0.06716256469397382,0.6726215088526764
192,30-12-2019,0.2584948028628416,0.06556559668389368,0.6759396004532646
193,31-12-2019,0.256825726182864,0.06399575305266374,0.6791785207644723
194,01-01-2020,0.25520713849277815,0.06245323048274062,0.6823396310244811
195,02-01-2020,0.2536375246444709,0.06093817412736977,0.6854243012281592
196,03-01-2020,0.2521154116309197,0.059450680727975116,0.6884339076411051
197,04-01-2020,0.2506393667977101,0.05799080344523119,0.6913698297570586
198,05-01-2020,0.24920799788317996,0.056558553483800074,0.69423344863302
199,06-01-2020,0.24781995263158207,0.05515390227179567,0.6970261450966222
200,07-01-2020,0.2464739178552478,0.05377678441340942,0.6997492977313428
201,08-01-2020,0.2451686181604487,0.05242710090096684,0.7024042809385844
202,09-01-2020,0.243902814730682,0.051104722117718264,0.7049924631515997
203,10-01-2020,0.2426753055478358,0.04980948871929966,0.7075152057328645
204,11-01-2020,0.24148492421477777,0.04854121434875208,0.7099738614364701
205,12-01-2020,0.24033053904413526,0.04729968784679623,0.7123697731090685
206,13-01-2020,0.23921105146181637,0.04608467618650702,0.7147042723516766
207,14-01-2020,0.23812539605967475,0.04489592532039322,0.716978678619932
208,15-01-2020,0.23707253961832328,0.04373316218214048,0.7191942981995362
209,16-01-2020,0.23605148025224784,0.04259609645348764,0.7213524232942644
210,17-01-2020,0.23506124596170083,0.04148442281705628,0.7234543312212428
211,18-01-2020,0.23410089426977165,0.04039782206233103,0.7255012836678972
212,19-01-2020,0.2331695116739864,0.03933596230095969,0.7274945260250538
213,20-01-2020,0.23226621274746498,0.038298500459066534,0.7294352867934685
214,21-01-2020,0.23139013940590453,0.03728508353806062,0.7313247770560347
215,22-01-2020,0.23054045911498705,0.0362953507390118,0.7331641901460011
216,23-01-2020,0.22971636494505804,0.03532893391477593,0.7349547011401659
217,24-01-2020,0.2289170750701468,0.03438545845472935,0.7366974664751238
218,25-01-2020,0.22814183183640668,0.03346454449752532,0.7383936236660679
219,26-01-2020,0.22738990106884657,0.032565807873904375,0.7400442910572489
220,27-01-2020,0.22666057085322985,0.031688861185276376,0.7416505679614936
221,28-01-2020,0.22595315132980687,0.030833314459260158,0.7432135342109328
222,29-01-2020,0.22526697410712548,0.029998775894707064,0.7447342499981673
223,30-01-2020,0.22460139153899447,0.029184852610644928,0.7462137558503604
